Number,Time [s],Speed [RPM],DieselTiming [°CA],Temperature [°C],N [%],NMax [%],k [1/m],kMax [1/m],CO [%vol],COcorrected [%vol],CO2 [%vol],HC [ppm],HCcorr [ppm],Dilution,O2 [%vol],Lambda,NO [ppm],AmbientTemperature [°C],AirPressure [mbar]
107,42.8,,,,3.5,16,0.08,0.41,0,0,5.53,1,3,2.7,12.3,2.563,440,,
108,43.2,,,,3.5,16,0.08,0.41,0,0,5.53,2,5,2.7,12.29,2.562,438,,
109,43.6,,,,3.5,16,0.08,0.41,0,0,5.53,2,5,2.7,12.29,2.562,439,,
110,44,,,,3.5,16,0.08,0.41,0,0,5.55,2,5,2.7,12.27,2.554,439,,
111,44.4,,,,3.6,16,0.09,0.41,0,0,5.55,2,5,2.7,12.27,2.554,439,,
112,44.8,,,,3.5,16,0.08,0.41,0,0,5.55,2,5,2.7,12.25,2.551,438,,
113,45.2,,,,3.4,16,0.08,0.41,0,0,5.56,2,5,2.7,12.24,2.547,438,,
114,45.6,,,,3.5,16,0.08,0.41,0,0,5.57,2,5,2.7,12.22,2.542,439,,
115,46,,,,3.5,16,0.08,0.41,0,0,5.58,2,5,2.7,12.22,2.539,439,,
116,46.4,,,,3.5,16,0.08,0.41,0,0,5.58,2,5,2.7,12.22,2.539,439,,
117,46.8,,,,3.5,16,0.08,0.41,0,0,5.58,2,5,2.7,12.21,2.538,441,,
118,47.2,,,,3.5,16,0.08,0.41,0,0,5.58,2,5,2.7,12.21,2.538,441,,
119,47.6,,,,3.6,16,0.09,0.41,0,0,5.58,2,5,2.7,12.2,2.536,443,,
120,48,,,,3.7,16,0.09,0.41,0,0,5.59,2,5,2.7,12.25,2.54,444,,
121,48.4,,,,3.6,16,0.09,0.41,0,0,5.59,2,5,2.7,12.2,2.534,444,,
122,48.8,,,,3.5,16,0.08,0.41,0,0,5.59,2,5,2.7,12.2,2.534,445,,
123,49.2,,,,3.5,16,0.08,0.41,0,0,5.59,2,5,2.7,12.19,2.532,446,,
124,49.6,,,,3.5,16,0.08,0.41,0,0,5.59,2,5,2.7,12.19,2.532,446,,
125,50,,,,3.5,16,0.08,0.41,0,0,5.59,2,5,2.7,12.19,2.532,446,,
126,50.4,,,,3.6,16,0.09,0.41,0,0,5.59,2,5,2.7,12.19,2.532,446,,
127,50.8,,,,3.5,16,0.08,0.41,0,0,5.59,2,5,2.7,12.19,2.532,448,,
128,51.2,,,,3.4,16,0.08,0.41,0,0,5.59,2,5,2.7,12.19,2.532,448,,
129,51.6,,,,3.4,16,0.08,0.41,0,0,5.6,2,5,2.7,12.18,2.528,449,,
130,52,,,,3.5,16,0.08,0.41,0,0,5.6,2,5,2.7,12.18,2.528,449,,
131,52.4,,,,3.4,16,0.08,0.41,0,0,5.6,2,5,2.7,12.18,2.528,449,,
132,52.8,,,,3.4,16,0.08,0.41,0,0,5.6,2,5,2.7,12.18,2.528,449,,
133,53.2,,,,3.4,16,0.08,0.41,0,0,5.6,2,5,2.7,12.19,2.53,450,,
134,53.6,,,,3.5,16,0.08,0.41,0,0,5.6,2,5,2.7,12.19,2.53,449,,
135,54,,,,3.5,16,0.08,0.41,0,0,5.6,2,5,2.7,12.19,2.53,449,,
136,54.4,,,,3.4,16,0.08,0.41,0,0,5.6,2,5,2.7,12.2,2.531,450,,
137,54.8,,,,3.5,16,0.08,0.41,0,0,5.6,2,5,2.7,12.2,2.531,451,,
138,55.2,,,,3.4,16,0.08,0.41,0,0,5.6,2,5,2.7,12.19,2.53,449,,
139,55.6,,,,3.4,16,0.08,0.41,0,0,5.61,2,5,2.7,12.18,2.526,450,,
140,56,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.18,2.526,450,,
141,56.4,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.18,2.526,451,,
142,56.8,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.17,2.524,451,,
143,57.2,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.17,2.524,451,,
144,57.6,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.17,2.524,452,,
145,58,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.17,2.524,452,,
146,58.4,,,,3.5,16,0.08,0.41,0,0,5.61,2,5,2.7,12.17,2.524,453,,
147,58.8,,,,3.4,16,0.08,0.41,0,0,5.62,2,5,2.7,12.17,2.522,452,,
148,59.2,,,,3.5,16,0.08,0.41,0,0,5.62,2,5,2.7,12.18,2.523,453,,
149,59.6,,,,3.5,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,455,,
150,60,,,,3.4,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,455,,
151,60.4,,,,3.4,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,454,,
152,60.8,,,,3.4,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,455,,
153,61.2,,,,3.5,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,455,,
154,61.6,,,,3.5,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,455,,
155,62,,,,3.5,16,0.08,0.41,0,0,5.62,1,3,2.7,12.18,2.523,455,,
Average,31.2,#DIV/0!,#DIV/0!,#DIV/0!,3.38,16,0.08,0.41,0,0,5.46,1.26,3.53,2.75,12.38,2.59,428.79,,
